duration,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,protocol_type,service,flag,label
7.220291550331277,1861.427273299079,3979.0761788416826,0,0,1,0,1,0,47,27,0.4444949240284839,0.22910989207357116,0.26543336310624793,0.955264532637232,0.6319200007376569,udp,http,REJ,normal
8.975047213097605,384.3405215195344,296.4269475836514,0,0,0,0,1,0,53,32,0.1538601079151854,0.5144478570742659,0.19286613507373235,0.5235204219552589,0.21379341709564578,udp,smtp,SF,probe
0.47563849756408544,1765.5975413946533,1061.8212598300315,0,0,0,0,1,0,54,32,0.1368255313987887,0.3039996006885927,0.2235687046552787,0.41860895926453656,0.0823714872295059,tcp,http,SF,normal
9.353330206496102,37.70979526890972,220.76841513427965,0,0,0,0,0,0,50,30,0.6618862539087933,0.11564019198196245,0.4519655276559323,0.8366858100408077,0.13759905622258872,tcp,ssh,S0,normal
1.8696125197741642,907.0086402878069,833.1687421479584,0,0,0,0,1,0,49,22,0.10139940941298851,0.4993906119758734,0.2698193496592596,0.2576799963837268,0.1345758614072919,tcp,dns,S0,normal
0.6726393087930425,261.3762411972857,623.4951681723219,0,0,2,0,1,0,56,20,0.1520381503799974,0.2339253738889198,0.158708448590301,0.6680629386352454,0.42602589572942795,tcp,ftp,SF,normal
29.73687793506931,128.47776747164406,3575.7411309081153,0,0,0,0,1,0,48,24,0.311114999451365,0.2677484955934683,0.088518041265209,0.6014776451852567,0.20126837172124085,tcp,smtp,SF,normal
33.706303424611725,80.07534330438274,937.8394280377333,0,0,1,0,1,0,40,35,0.22793552561885547,0.2967760909748547,0.09682911186089864,0.5648486292628088,0.06081440887997024,udp,smtp,SF,normal
16.523315728128768,1191.677949688237,430.0237767529106,1,0,1,0,1,0,60,27,0.4449105276983858,0.14653557749333102,0.09114878848701168,0.3233589389767748,0.08419857913418949,udp,smtp,SF,normal
3.632878599687583,415.326013068567,121.14644357562017,0,0,3,0,1,1,55,31,0.2145708715435684,0.1149711529939439,0.5732780996284671,0.6830716851004638,0.7507011384737559,tcp,smtp,RSTR,dos
1.0277731500250624,1290.1364372203777,163.9868637214363,0,0,0,0,1,0,45,22,0.1793712582091415,0.029424551567362713,0.3933790619575452,0.9069423523791172,0.4090107394410052,tcp,ftp,S0,dos
11.527507630986618,67.58993548947433,255.3012751408823,1,0,1,0,0,0,40,22,0.04406994073944428,0.021686293923439993,0.27195224007295976,0.5230266407975531,0.12861749506882836,tcp,smtp,SF,probe
5.800908425853983,378.7603814176782,288.9717855613698,0,0,0,0,1,0,58,21,0.3929800990565912,0.37319708598883994,0.5557495815636806,0.9039099498763795,0.21562983569914235,tcp,ftp,SF,normal
1.3015223395444864,775.4235144000495,1901.2354942631105,0,0,1,0,0,0,52,14,0.5708065776843096,0.21063297329406763,0.3368740559827703,0.8404733133007576,0.12447159840285706,icmp,smtp,S0,normal
6.835472281341501,1564.0973333379875,823.7634851167945,0,0,1,0,0,0,35,33,0.3586664199857663,0.003584336130556518,0.07345527385226223,0.3297191819237088,0.3787492948723586,udp,smtp,S0,normal
0.34993721443479087,383.829607040159,741.0586447854434,0,0,1,0,1,0,59,35,0.44920679996789964,0.6224097098464502,0.1097331072103983,0.26866160840562875,0.04370879221766201,tcp,dns,SF,normal
24.004228873930238,983.2090864021626,121.9065063412979,0,0,0,0,1,0,38,35,0.04189434093907008,0.3769032701323728,0.22750273420150993,0.40449517691961717,0.17732840285865092,tcp,ssh,S0,probe
2.994577768406861,2171.36165872427,1967.1111641550874,0,0,0,0,1,0,46,27,0.3009582698148015,0.20332810740656218,0.2020127696979587,0.8652895682601109,0.39572319539629514,tcp,http,S0,normal
10.862557985649804,956.7565090720861,1283.0676118738606,0,0,0,0,1,0,58,30,0.17413950768930248,0.5818150318931387,0.2974569288979502,0.8206665566905622,0.2761086316806605,tcp,http,SF,u2r
3.7354658165762364,265.2156429658495,70.06669271951631,0,0,0,0,0,0,63,35,0.539635274432829,0.3636564015517911,0.42173495836443803,0.5706138343047513,0.242579262681723,tcp,http,RSTR,dos
7.341108959092287,24.703413744155224,1230.4369006024542,0,0,2,0,1,0,54,35,0.8062537757564681,0.2409087803565645,0.17767151185109986,0.8854775581523774,0.28416859644875997,tcp,ssh,SF,dos
7.912237979817975,2040.9816863741814,784.2503006173839,0,0,1,0,1,0,48,32,0.09704833359164552,0.061107215036104987,0.7218032660622422,0.8116631880475379,0.13597421974207444,udp,ftp,SF,normal
2.0438859950790573,21.498864160261313,85.25874546966827,0,0,1,0,1,0,61,40,0.28153170365302294,0.22803492045779047,0.33927542663599847,0.7371417000343105,0.25901885732948926,tcp,http,SF,dos
34.92807132736226,2077.0577666041704,613.0441206067024,0,0,1,0,1,0,45,40,0.5122007572294239,0.2476511086904834,0.35569968070707547,0.8695965107944412,0.5266669109849613,icmp,http,SF,u2r
14.922453771381408,752.7637204695544,662.998818414935,1,0,1,0,1,0,45,27,0.03377873506050045,0.1648011314885541,0.25605643337635553,0.4995535808954777,0.4471109316096367,tcp,http,SF,dos
28.05094419291582,2797.9918427926627,181.25157762181647,0,0,0,0,0,0,52,34,0.12360110257346968,0.28771104108409523,0.436823012183207,0.7237379276024681,0.07736713298843084,udp,ftp,S0,normal
22.521519975341967,1603.3725230231253,2913.196927399496,0,0,1,0,1,0,35,33,0.5498454901199975,0.41989855588181674,0.26951356561195977,0.2949853651651907,0.5075264073820364,udp,ssh,SF,normal
9.11054412383275,6182.194410847326,1896.9558082346848,1,0,1,0,0,0,55,25,0.5713908105233352,0.22672437077159666,0.1571813503451608,0.7612406595716843,0.15836349642389336,tcp,ssh,REJ,normal
25.49435379269405,431.87861684828374,1105.704390260218,0,0,1,0,1,0,48,26,0.07696165727247706,0.06430599489490037,0.31392519791064066,0.7686097720515918,0.21015788362953822,tcp,ftp,S0,r2l
0.9265545895311562,1457.525259111458,620.4462396688857,0,0,0,0,1,0,47,35,0.3430717247978925,0.12752981830012947,0.34465071759832433,0.4465539136319849,0.2674126907760612,udp,dns,SF,probe
2.1813469463126745,514.0490026229409,530.629671756844,0,0,0,0,1,1,35,21,0.2287592918781224,0.6438644983696757,0.20870903918067132,0.7153596142412428,0.16807681051727116,tcp,smtp,SF,normal
0.46281965686831955,653.6873042851913,1052.6073343140586,0,0,0,0,1,0,60,29,0.156946079366224,0.04946213935793039,0.1631784165258035,0.7435271378487581,0.1986236305993665,tcp,ftp,SF,dos
3.9353208680308684,987.5329076281154,788.4074743037925,0,0,0,0,1,0,43,26,0.42812890373733836,0.2766326808107765,0.24507294777901417,0.8470405605154459,0.0975953979962513,icmp,smtp,SF,probe
4.921302917942186,2068.91406403239,64.29653002712655,0,0,0,0,0,0,55,30,0.10953984304850169,0.2215196254203412,0.28898203240996545,0.7059649882273623,0.4160839986098427,tcp,ssh,SF,normal
3.165604432088257,4140.397036841308,718.4704219340355,1,0,0,0,0,0,57,21,0.09685515272092558,0.3671695112605749,0.34629125538544764,0.7826751905412844,0.17526538563286528,tcp,smtp,SF,normal
17.64557865240934,1462.197110339225,1641.9797883681324,0,0,0,0,1,0,55,41,0.2571683555402649,0.251351442906656,0.39052373963084636,0.4841559659390527,0.31915544355807357,tcp,http,SF,normal
4.4122699952987015,540.8841935911419,614.7794951322301,0,0,0,0,1,0,55,27,0.3342127735630604,0.22515758333532196,0.30230938563025106,0.6792352211680619,0.26024764916461457,tcp,smtp,SF,dos
3.298028401342492,547.0695758190242,53.35497350844933,0,0,1,0,1,0,58,39,0.5197548756701067,0.45999056463283683,0.1966581503952552,0.2932655679534607,0.4211487560148721,tcp,smtp,SF,normal
7.82407083207746,1337.8177759736657,1543.0801068112369,0,0,0,0,0,0,41,24,0.1511133286095958,0.3599497435517005,0.3346036882243078,0.5587014101562204,0.07803912932223113,tcp,ssh,REJ,dos
1.5189814782062885,272.8291200595943,224.849733685874,0,0,1,0,1,0,62,32,0.15894294714436966,0.2461979614451704,0.1937523984001165,0.6375442485078541,0.37253949828004407,udp,dns,SF,normal
16.204835957747314,117.06666958066148,299.24309074837026,0,0,1,0,0,0,58,27,0.20852418387618257,0.27884461432456475,0.10710629939903613,0.8466523625222633,0.0483425394917978,tcp,smtp,SF,normal
0.7747586881130901,437.9193315941165,179.97194341740163,0,0,0,0,1,0,42,33,0.19739152418536574,0.5463366300647442,0.17319171765107713,0.9243223593447295,0.38916275008936135,tcp,ssh,SF,normal
43.3414633958732,338.609106417826,400.7986104717142,1,0,0,0,1,0,46,29,0.3833255461210194,0.2667712878485245,0.23675226980159658,0.688904859601909,0.09912901663799184,tcp,http,SF,normal
14.794837762415114,351.41468973230553,1413.6717478165162,0,0,1,0,0,0,39,29,0.3056811827464516,0.4774654439505767,0.29962561574141255,0.4335841302444705,0.3005171932311941,udp,smtp,S0,normal
2.2153944050588597,266.06116595949675,732.6905335240428,1,0,0,0,1,0,49,23,0.08464783246678087,0.48483246214066256,0.2187317839754873,0.864737338361079,0.20913762373588976,tcp,smtp,SF,normal
0.05537420375935475,43.00478093734733,229.26383478708843,0,1,0,0,1,0,40,25,0.3111529982655576,0.12992924634391056,0.3149521775968643,0.32589567304103945,0.33786260542536184,icmp,http,SF,normal
16.89896777486126,18.03560283194906,2102.3424012654878,0,0,1,0,1,0,45,35,0.10184439988808769,0.12667936338931587,0.26415628975389605,0.7275229176678178,0.3562962689665227,tcp,ftp,SF,normal
12.270959073870447,4399.977979112302,2116.7850510798344,0,0,0,0,1,0,52,39,0.428204298459873,0.3268003644931724,0.23400102689867744,0.5321756384801366,0.31909398284717083,tcp,dns,SF,normal
13.05662908787999,558.219746892102,2044.6801801024367,0,0,2,0,1,0,51,27,0.039505618468394677,0.5013017296884089,0.08452301510200282,0.764451713864508,0.36324196353204063,tcp,http,SF,normal
14.752145260435135,485.0387274553178,272.8541664069208,0,0,2,0,1,0,58,24,0.5296713190292213,0.16263519824343498,0.06287678825692364,0.7294641219364962,0.31387328235679623,tcp,http,SF,normal
0.7692926551379635,1138.332648626447,600.0928964322931,0,0,0,0,0,0,44,35,0.09616262309173429,0.35394280368910375,0.10286111646197364,0.7879607889186118,0.2125195546497265,tcp,http,SF,normal
4.438926724162325,246.22525594093332,4199.015724929951,0,0,0,0,1,0,46,33,0.3426970133889984,0.36117165133331003,0.19685957327315484,0.9193497192908119,0.30116993677887477,udp,ftp,SF,dos
1.2315010460444966,2994.956253739776,1478.4643721827786,0,0,2,0,0,0,49,27,0.38530033282177306,0.026693265238554403,0.13938074543273035,0.5651695198865646,0.5270301175399972,udp,http,RSTR,normal
19.885295716582227,1543.3927818755863,27.543278636881524,0,0,1,0,1,0,59,29,0.11248182010510735,0.38414151499547083,0.24519374589792045,0.7289028801460486,0.1253292417994158,tcp,ftp,SF,normal
9.763011917123741,93.66363864100695,67.42758781911051,0,0,0,0,1,0,64,19,0.4022924647298561,0.1690576703747885,0.11653884540078152,0.8462646600536576,0.5403968666730818,tcp,dns,SF,u2r
4.01818801251301,540.5647740333898,623.4930977710628,1,0,0,1,1,0,45,26,0.38791261376782177,0.27155563865139454,0.20536805594694918,0.7337554119014488,0.13065024549446877,udp,ftp,S0,dos
0.6566806580478289,2112.9429601408533,2399.3185496536807,0,0,0,0,1,1,46,31,0.13885806935403325,0.05214279716476738,0.08283899442532121,0.4826934218658512,0.4367117588931563,tcp,dns,S0,normal
3.7248835041035373,2895.5616031208324,773.7105860039205,0,1,1,0,1,0,50,23,0.48813232910729676,0.17344909498785147,0.12818083521942558,0.7254802523754414,0.22168483261812005,tcp,dns,S0,normal
3.9331421318413136,629.9874431013923,688.7817390488921,0,0,1,0,0,0,50,35,0.24417594378109483,0.2521734757047963,0.35971103096718693,0.7024926700169153,0.053290446394764816,tcp,dns,S0,dos
13.078757839577408,950.3941725764365,111.46097451660441,1,0,0,0,1,0,48,32,0.06767297043451481,0.3000698129426928,0.3932422362831322,0.7742964300939695,0.10433734613170621,tcp,ssh,SF,dos
10.148893589260199,182.76238925679854,1069.3839431309625,0,1,1,0,1,0,42,32,0.17696096402420974,0.19775698474482825,0.15771937173448364,0.690377617881781,0.07454513087585526,tcp,dns,SF,normal
21.822519124015148,4729.444686092813,1726.5514506301995,0,0,0,0,1,0,55,36,0.2165833361834095,0.23847552794783922,0.1738159662643785,0.8206324170311328,0.28020389074188984,tcp,ftp,REJ,normal
6.390661333763098,263.5381650176833,478.71346196718423,0,0,0,0,0,0,53,26,0.12880655509045616,0.35813551083817396,0.22498158127542023,0.6832004849350305,0.15945502691198368,tcp,ssh,REJ,normal
1.273723936155019,2860.009331493888,1494.3779183383717,0,0,1,0,0,0,52,18,0.07744652112232991,0.29287137350928577,0.5360246393106713,0.7892853917532553,0.23636563996671525,udp,http,SF,normal
12.491263443165995,1048.8130594685601,3337.565162052098,1,0,0,0,1,0,50,28,0.19214575405424925,0.1045182489203637,0.25069390490517346,0.5869934621246686,0.13537403157814165,tcp,http,SF,r2l
14.303927530768641,935.822222872194,227.8627431134131,0,0,0,0,1,0,50,39,0.35509511128103133,0.0873031640597769,0.13038944820489956,0.6825902956905628,0.3670631331628392,tcp,smtp,S0,normal
8.238874948858289,718.8517525924411,740.9300777021357,0,0,0,0,1,0,55,30,0.3746345135502602,0.44897963653579365,0.4852918463911464,0.6147552919596265,0.4325547680564213,tcp,dns,SF,normal
14.738899667213644,262.2350280519626,338.4673668890539,0,0,1,0,1,0,55,27,0.13463663852265498,0.37592502545739853,0.08041686244891057,0.42739713109632543,0.35247458170468676,icmp,smtp,RSTR,probe
6.808147315102779,194.22577002336726,1574.333443217474,0,0,0,0,1,0,67,30,0.09836092685212305,0.3319629411587409,0.23570255385014713,0.8353173210196233,0.3139091889265072,tcp,dns,SF,normal
7.39678838777267,249.08489862050675,861.7868409396449,0,0,0,0,1,0,49,29,0.19969921470368537,0.2625989512124468,0.510595775447857,0.8686901553936585,0.21449084071378732,tcp,dns,S0,normal
5.578141939084274,206.33346355455018,1006.714517833276,0,0,0,0,1,0,50,34,0.26618278435629206,0.17803335708495507,0.11043182056141605,0.8230164648000402,0.3768043697840811,tcp,ftp,SF,normal
0.2574777399011373,1512.2407575727966,1599.0627194510662,0,0,1,0,1,0,66,44,0.08019442844582358,0.1510875838079549,0.24509516193616765,0.6620659775404608,0.5384118075978012,tcp,ftp,SF,normal
1.1416743519186583,430.97564107307437,504.1321959217804,0,0,1,0,1,0,47,36,0.21177011637580917,0.3628306558845348,0.23581362308871395,0.7237022682313946,0.07699538877073717,tcp,http,SF,dos
0.3193368129305382,59.58300833276848,2466.1642126129655,0,0,0,0,0,1,46,32,0.24192905518635732,0.13972243198688303,0.6801960092748202,0.9644843195346264,0.24435104827976237,tcp,ssh,SF,normal
10.117295509275495,3477.0842165267745,761.4878374553812,0,0,1,0,0,0,59,31,0.28666542044301796,0.2973069602773349,0.3806115448564883,0.6642604943249286,0.28098476525661514,tcp,http,SF,normal
3.7739670879509983,2152.3209700260004,171.92161158931836,0,0,2,0,1,0,46,34,0.24190546655152634,0.35812409943600737,0.44315043705711754,0.8997883566504974,0.7724394436024937,icmp,dns,REJ,normal
7.104371771341901,2627.6545538067544,1190.395784496388,0,0,0,1,1,0,49,28,0.6035374118918199,0.10876812648557292,0.3149043415899146,0.7631881770784139,0.21079181540200928,tcp,ssh,SF,dos
23.812655298459756,5280.049769049707,1576.2998459239548,0,0,1,0,1,0,49,17,0.42351745391265166,0.22503990498738716,0.3903941386868926,0.5041456574530243,0.10036821896489281,udp,smtp,SF,normal
2.8673882298329834,191.03369657618532,380.9115447957103,0,0,0,0,1,0,48,32,0.7261454232717038,0.36233835960721356,0.22917056669962432,0.6790014241146703,0.22992182354566543,tcp,dns,SF,normal
5.282819748826726,504.58185489388075,1946.1649805133623,0,0,0,1,0,0,47,23,0.10496006159628518,0.24401607537258205,0.30415318967222976,0.718545039152432,0.0826912294313551,tcp,ftp,S0,dos
14.087491475385834,1419.8034754812707,2365.9856460311667,0,0,0,0,1,0,42,22,0.07055554285211406,0.0481369665335586,0.08856419288356272,0.7104966589124478,0.3160201541355075,icmp,http,SF,probe
2.5980515691739403,1190.7954024213375,324.2139595704644,0,0,1,0,0,0,49,35,0.267376322212231,0.5361113017984716,0.04945121278793372,0.40836528908614367,0.42226095995893564,udp,http,RSTR,dos
0.8010427855017637,167.11288479350685,4105.697122281738,0,0,0,1,0,0,56,23,0.12101937858297244,0.26644372694408774,0.7361018315249043,0.5489723625501605,0.4207020132224096,tcp,smtp,S0,normal
3.4214030388705705,1691.9130029863152,151.65059038050552,0,0,0,0,1,0,60,33,0.33295992516884626,0.1297927720824611,0.6285049958345899,0.6138923713868523,0.525895606340272,tcp,http,REJ,normal
1.7580835850006284,254.17066724058628,225.66631631467578,0,0,0,1,1,0,63,29,0.18192876740475356,0.5392823036691438,0.48852526360524484,0.7935563040128168,0.09340197232007998,icmp,http,SF,normal
26.549500858806248,253.36775396964305,203.61650026757172,0,0,0,0,1,0,50,26,0.0755840854079495,0.08906862002640151,0.3429625188234228,0.8963963013314517,0.7149740338507822,tcp,ssh,S0,probe
16.508870804845696,769.9729842908371,2244.2191141841326,0,0,1,0,1,0,39,38,0.3616605940865153,0.3557458480339393,0.7107997201422708,0.6828245996509453,0.28812078445103906,tcp,dns,SF,probe
10.03494190520531,898.7945241869189,1062.1623885347033,0,1,2,0,1,0,42,30,0.6196091535016719,0.2939698109020261,0.2584850097159775,0.7476659172209742,0.20803956086174202,tcp,ssh,SF,r2l
20.51519730520813,867.7058455294674,164.9976262503038,0,0,0,0,1,0,61,24,0.23511933696014306,0.16893172835637418,0.6151132154172307,0.8413846581710558,0.4857760857521775,tcp,ssh,SF,dos
16.279689407405563,95.94590297101374,580.3961948898719,1,0,0,1,0,0,55,36,0.23210866220140344,0.08901725871843912,0.4539636157268862,0.31595362438937225,0.12398682877125192,tcp,http,SF,normal
2.0649547635863907,2099.3248112914234,955.2863355479618,0,0,0,0,1,0,53,39,0.33282769782619875,0.4527864973957908,0.4288782549001894,0.48187315359306065,0.26431722218332787,udp,dns,SF,dos
22.308134052355612,308.70149766701553,87.15402533365734,0,0,2,1,1,0,53,22,0.33625710609650883,0.21599800550326,0.31466808144880215,0.8273286547882812,0.21017350890297581,tcp,http,SF,dos
7.75099901966172,138.70466096940032,2140.605440342273,1,0,1,0,1,0,60,33,0.551863502372246,0.4227091047519126,0.48408782788120197,0.5291457033956154,0.11853201891649287,icmp,http,SF,probe
16.47348291303566,2195.9580984800336,1627.6198844536082,0,0,1,0,1,0,51,37,0.24352592119138067,0.03330090965321854,0.09768821709283397,0.9477881881631202,0.5300629868023861,tcp,ssh,SF,probe
22.642426492862313,3115.676352753279,703.6153280818361,0,0,0,0,1,0,62,27,0.6226240361423448,0.4519973788460489,0.46476979319236617,0.6390245782970868,0.1953720486784719,tcp,ftp,S0,normal
3.8273071641831846,1981.4267844749622,3415.0919230500876,0,0,0,0,0,0,44,25,0.4278252817489891,0.4815510903724658,0.4663010340930448,0.9736719870406327,0.40881216959780314,tcp,ftp,RSTR,normal
1.1659216012385083,1658.1874697336123,540.8742270293948,0,0,1,0,1,0,56,29,0.09857965790031328,0.3425749492045521,0.5834417552604939,0.5584255632888184,0.33475645474085153,icmp,ssh,S0,normal
2.5868674613938136,1064.91250119862,4142.085376451174,0,0,0,0,1,0,44,24,0.1614083329957492,0.17465185652152143,0.43900187560406484,0.8696884267538183,0.6260945827593044,tcp,ssh,SF,normal
5.570576927486144,800.4147815698988,1102.379371634689,0,0,0,0,1,0,57,26,0.16644895121854056,0.21945035117983766,0.34221805163855773,0.6016181342255755,0.43514844690507665,tcp,http,SF,normal
17.03829726638945,91.0048967523508,1006.957709493521,0,0,0,0,1,0,61,25,0.7063007955320935,0.29704367100701684,0.4172161331422478,0.7149593801651314,0.12645324075989633,icmp,dns,SF,r2l
19.713449718798334,525.0144999102648,181.46779570663477,1,0,0,1,0,0,50,31,0.18412836219642384,0.2510002950916619,0.2748431170395934,0.7676915650017097,0.21456450138518934,icmp,http,SF,probe
0.06976409181650647,466.31207863061616,2136.458624088056,0,0,1,0,1,0,49,33,0.46518506114928976,0.1858972452457485,0.19536655261741045,0.7623269018982357,0.1177973442833805,tcp,http,RSTR,dos
7.148761593385558,300.7724234762845,557.7245313502252,0,0,0,0,0,0,50,26,0.10374920674766097,0.4774375078148343,0.2673399177411392,0.8447870085626911,0.6820024861511074,icmp,smtp,SF,normal
5.402733209186713,1285.2555799970685,177.0157444826844,0,0,0,0,1,0,45,33,0.292075046397246,0.13689203478118914,0.15473149586814106,0.6686291716704518,0.3994706214469007,udp,http,REJ,normal
2.5116733827582447,684.9324839176536,12.687669122935624,0,0,0,0,1,0,52,25,0.20488551337697217,0.4924555453268959,0.3170265709744375,0.7126136783741653,0.3639126514000966,tcp,dns,S0,normal
1.276803915456468,84.51944723555854,820.4254417138757,0,0,0,0,1,0,41,26,0.579544182647768,0.19148592834959025,0.41659491417032257,0.7642567003532075,0.09772973370367903,tcp,http,S0,normal
4.119085798624324,248.69626118041646,749.5051146585031,0,0,0,1,1,0,54,25,0.09587677165549373,0.3024775161706953,0.08785933011932295,0.6544066796438215,0.21767197593572343,tcp,ssh,RSTR,normal
28.631211226911496,1149.670127597249,1270.659844747094,0,0,0,0,1,0,50,34,0.11177232664616565,0.43549321802327223,0.32879957448799674,0.7208949223155984,0.09851325697445347,tcp,dns,SF,probe
3.903838028814744,79.18484019491231,2209.623605735428,0,0,0,0,0,0,64,28,0.11164009723590176,0.1308367210785195,0.17517577522157116,0.8781992180660484,0.4153868041212089,udp,ssh,SF,normal
7.314528057601519,1905.1986230442049,82.7368001805495,0,0,0,0,1,0,53,25,0.1525954628411428,0.1561294967027233,0.43182995224787063,0.8395871984663374,0.19953488736653693,tcp,smtp,REJ,normal
12.14086976880855,683.4870443120784,1314.8912937605926,0,0,0,0,1,0,43,35,0.20880973301413655,0.21966231101130945,0.324761186988756,0.503482651476708,0.29026146419141124,udp,smtp,SF,normal
4.519744989669624,655.055137435591,207.53099415526916,0,0,2,0,1,0,52,27,0.31868201397136686,0.2870735436345423,0.33660789152402104,0.47104506834343035,0.38572522741406257,udp,dns,SF,r2l
